position	artist_id	song_id
1	6187	13249
2	6134	13264
3	6188	13250
4	6185	13246
5	6179	13239
6	5797	13248
7	5867	13273
8	6129	13200
9	6121	13158
10	6202	13270
11	6201	13269
12	6200	13268
13	6190	13252
14	5485	13226
15	6198	13266
16	6121	13263
17	5853	13211
18	6192	13255
19	6155	13206
20	6194	13257
21	6193	13256
22	6177	13236
23	6161	13214
24	6204	13274
25	6114	13258
26	5947	13193
27	6207	13278
28	5694	13265
29	6210	13282
30	6209	13280
31	6048	13272
32	5826	13216
33	6208	13279
34	6206	13277
35	6154	13204
36	5853	13283
37	6145	13190
38	5527	13281
39	6189	13251
40	6107	13210
