position	artist_id	song_id
1	4483	10021
2	4336	10033
3	4470	9997
4	3699	10025
5	4473	10003
6	4347	10022
7	4446	10012
8	4485	10028
9	4234	10029
10	4440	10026
11	4241	9996
12	4487	10032
13	3638	10018
14	4356	10005
15	4478	10009
16	4472	9999
17	2119	10020
18	4454	9971
19	4471	9998
20	4488	10035
21	2455	9994
22	4457	10037
23	4372	10034
24	4063	10014
25	4467	10038
26	4480	10015
27	4127	10027
28	3470	9978
29	4323	10030
30	4481	10017
31	4490	10039
32	4479	10011
33	4457	9974
34	4489	10036
35	4475	10006
36	3810	10000
37	4486	10031
38	4474	10004
39	4445	9950
40	4477	10008
