position	artist_id	song_id
1	3677	8358
2	3674	8350
3	3688	8380
4	3589	8371
5	3436	8400
6	3305	8382
7	3412	8376
8	3689	8383
9	3673	8347
10	3666	8394
11	3691	8387
12	3065	8384
13	3065	8397
14	3596	8402
15	3653	8375
16	3697	8399
17	3476	8381
18	1586	8391
19	3600	8404
20	3700	8407
21	3698	8401
22	3699	8406
23	3615	8412
24	3692	8389
25	2113	8413
26	3662	8403
27	3683	8372
28	3704	8414
29	3617	8396
30	3703	8411
31	1639	8408
32	3693	8390
33	1791	8415
34	3702	8410
35	3456	8395
36	3701	8409
37	3696	8398
38	989	8353
39	2616	8416
40	2076	8405
