position	artist_id	song_id
1	5928	12913
2	5941	12933
3	5956	12951
4	5917	12895
5	5939	12929
6	5963	12959
7	5933	12920
8	5944	12937
9	5935	12924
10	5934	12921
11	5953	12948
12	5948	12942
13	5916	12893
14	5951	12946
15	5954	12949
16	5938	12928
17	5930	12915
18	5949	12943
19	4485	12955
20	5955	12950
21	5918	12897
22	5191	12916
23	4196	12931
24	5960	12956
25	5799	12926
26	5911	12887
27	5910	12885
28	5964	12960
29	4647	12934
30	5958	12953
31	5961	12957
32	5927	12912
33	5920	12900
34	5854	12944
35	5527	12941
36	4063	12961
37	5962	12958
38	5552	12962
39	5952	12947
40	5959	12954
