position	artist_id	song_id
1	6469	13672
2	6463	13665
3	6453	13650
4	5867	13649
5	6440	13632
6	6453	13678
7	5750	13658
8	6348	13651
9	6278	13652
10	6450	13646
11	6467	13670
12	6439	13631
13	6449	13645
14	6464	13666
15	6462	13664
16	6207	13669
17	6472	13675
18	6461	13662
19	6470	13673
20	6451	13647
21	5161	13677
22	6452	13648
23	6361	13681
24	6456	13656
25	6448	13644
26	6478	13684
27	6431	13622
28	6436	13628
29	6207	13642
30	6477	13683
31	6473	13676
32	6479	13685
33	6468	13671
34	6476	13682
35	6475	13680
36	6457	13657
37	6474	13679
38	6442	13635
39	5475	13686
40	6445	13640
