position	artist_id	song_id
1	5883	12846
2	5910	12885
3	5881	12843
4	5879	12841
5	5860	12861
6	5885	12848
7	4647	12870
8	5539	12857
9	5896	12865
10	5909	12884
11	5869	12824
12	5853	12798
13	5854	12801
14	5889	12853
15	5145	12866
16	5860	12812
17	5874	12832
18	5839	12770
19	5131	12889
20	5853	12875
21	5172	12881
22	5475	12854
23	5868	12823
24	5482	12880
25	5905	12878
26	5906	12879
27	5915	12892
28	5907	12882
29	5916	12893
30	5913	12890
31	5911	12887
32	5904	12877
33	5908	12883
34	5317	12894
35	5902	12874
36	5527	12886
37	5917	12895
38	5914	12891
39	5912	12888
40	5836	12835
