position	artist_id	song_id
1	2031	4400
2	2026	4393
3	133	4417
4	228	4406
5	2034	4405
6	1285	4377
7	1847	4416
8	2036	4411
9	2028	4395
10	948	4371
11	594	4412
12	2037	4413
13	1931	4418
14	2033	4404
15	372	4421
16	1796	4407
17	453	4390
18	2021	4380
19	1969	4392
20	729	4414
21	2005	4353
22	1538	4419
23	948	4426
24	1283	4401
25	1856	4423
26	1728	4408
27	7	4396
28	2038	4424
29	1584	4420
30	1594	4422
31	2029	4397
32	1472	4425
33	1642	4427
34	1248	4415
35	1834	4403
36	1885	4428
37	1157	4429
38	1133	4430
39	1868	4385
40	1278	4378
