position	artist_id	song_id
1	1969	4263
2	1976	4276
3	1530	4262
4	1967	4260
5	1745	4259
6	261	4277
7	1970	4264
8	1981	4288
9	1961	4248
10	1659	4272
11	1980	4282
12	1973	4271
13	1985	4293
14	989	4275
15	1984	4292
16	453	4239
17	1931	4265
18	1584	4294
19	1868	4295
20	1979	4281
21	1986	4298
22	1951	4278
23	1856	4289
24	1978	4280
25	1987	4299
26	1610	4256
27	1988	4300
28	1606	4284
29	1110	4283
30	1797	4296
31	1694	4285
32	1965	4257
33	1963	4250
34	1942	4297
35	1983	4291
36	1982	4290
37	1989	4301
38	839	4302
39	1710	4303
40	1971	4268
