position	artist_id	song_id
1	1442	4672
2	1008	4683
3	2107	4662
4	453	4665
5	2097	4673
6	1969	4679
7	2145	4680
8	1538	4686
9	2054	4684
10	2064	4681
11	1252	4678
12	2144	4674
13	1868	4669
14	2146	4685
15	1602	4687
16	1847	4694
17	2147	4688
18	2021	4655
19	433	4695
20	2148	4689
21	2150	4691
22	2151	4699
23	828	4696
24	2152	4700
25	2118	4697
26	1303	4650
27	1579	4698
28	1586	4692
29	2153	4701
30	756	2098
31	1472	4657
32	1781	4682
33	2154	4702
34	2155	4703
35	2138	4649
36	2149	4690
37	471	4693
38	1038	4704
39	2137	4648
40	2142	4667
