position	artist_id	song_id
1	2094	4569
2	2095	4571
3	2054	4580
4	1162	4577
5	2097	4573
6	453	4567
7	1620	4559
8	2100	4582
9	2103	4587
10	2099	4579
11	2102	4584
12	2101	4583
13	1674	4597
14	2051	4593
15	1412	4574
16	2107	4591
17	2096	4572
18	2089	4554
19	1835	4594
20	2110	4596
21	2109	4595
22	2104	4588
23	2105	4589
24	1119	4547
25	2031	4586
26	2113	4602
27	2111	4598
28	2114	4603
29	1934	4599
30	811	4601
31	2112	4600
32	1969	4548
33	2115	4604
34	2116	4605
35	2071	4606
36	751	4607
37	2090	4557
38	2085	4543
39	2098	4578
40	98	4556
