position	artist_id	song_id
1	3457	7996
2	1860	7993
3	3537	8002
4	3103	7838
5	2340	7973
6	3539	8010
7	3234	7999
8	3533	7990
9	3371	7941
10	3096	7961
11	1069	8001
12	453	7992
13	3436	7980
14	3410	8013
15	1285	3243
16	2913	8009
17	3542	8017
18	3371	8014
19	3540	8015
20	3402	8003
21	3538	8005
22	3541	8016
23	3350	8008
24	3524	7971
25	3078	7981
26	3243	8018
27	3535	7997
28	3543	8019
29	3311	8012
30	3064	8020
31	1538	8021
32	3530	7984
33	1585	8011
34	782	8022
35	989	8004
36	3518	7962
37	3409	8023
38	3544	8024
39	3172	8025
40	2862	8026
