position	artist_id	song_id
1	4171	9692
2	4311	9708
3	3814	9672
4	4304	9694
5	954	9706
6	2455	9705
7	4310	9704
8	4306	9696
9	4294	9673
10	4202	9671
11	4308	9701
12	4305	9695
13	3494	9638
14	4298	9680
15	4251	9711
16	4307	9698
17	4300	9683
18	4314	9715
19	4315	9716
20	4312	9709
21	4309	9703
22	3907	9689
23	3799	9691
24	4234	9674
25	4139	9690
26	4255	9717
27	3241	9710
28	4297	9678
29	4167	9712
30	4162	9713
31	4313	9714
32	2524	9693
33	4302	9686
34	4203	9707
35	4283	9702
36	3471	9635
37	4023	9718
38	4299	9682
39	2260	9697
40	4186	9661
