position	artist_id	song_id
1	5971	12969
2	5956	12951
3	5939	12929
4	5969	12967
5	5964	12960
6	5963	12959
7	5965	12963
8	5961	12957
9	5941	12933
10	5960	12956
11	5928	12913
12	5976	12974
13	5978	12977
14	5975	12973
15	5949	12943
16	5917	12895
17	5948	12942
18	5968	12966
19	5953	12948
20	5933	12920
21	4273	12976
22	5954	12949
23	5977	12975
24	4485	12955
25	5973	12971
26	5935	12924
27	4647	12934
28	5979	12978
29	5974	12972
30	5967	12965
31	5934	12921
32	5955	12950
33	4063	12961
34	5957	12979
35	5970	12968
36	5980	12980
37	5916	12893
38	5910	12885
39	5981	12981
40	5944	12937
