position	artist_id	song_id
1	2137	4648
2	1069	4634
3	2138	4649
4	2135	4643
5	2130	4633
6	2064	4639
7	1303	4650
8	2021	4655
9	1906	4651
10	1931	4628
11	2023	4646
12	2134	4640
13	228	4656
14	2107	4662
15	2136	4644
16	2139	4652
17	2028	4627
18	1472	4657
19	453	4665
20	1674	4659
21	1419	4645
22	1825	4642
23	2140	4663
24	2006	4661
25	1412	4653
26	2114	4664
27	2133	4638
28	735	4660
29	1600	4658
30	2099	4618
31	2142	4667
32	2141	4666
33	1681	4668
34	1856	4641
35	2097	4623
36	1868	4669
37	2127	4629
38	2112	4670
39	2143	4671
40	1019	4654
