position	artist_id	song_id
1	2703	6060
2	2199	6030
3	2534	6047
4	594	6046
5	2688	6024
6	2698	6051
7	2527	6034
8	9	6040
9	2524	6056
10	2455	6021
11	2600	6048
12	2696	6039
13	1283	6053
14	791	6041
15	1456	6000
16	2262	6014
17	2274	6049
18	2633	6044
19	2699	6055
20	2670	6026
21	2704	6063
22	2174	6061
23	2689	6025
24	2706	6066
25	2459	6052
26	1868	6062
27	2601	6067
28	2571	6042
29	2265	6065
30	2705	6064
31	2694	6037
32	453	6068
33	2700	6057
34	905	6054
35	2675	6069
36	2707	6070
37	2708	6071
38	2355	6072
39	2702	6059
40	2701	6058
