position	artist_id	song_id
1	3902	8863
2	3887	8824
3	3911	8883
4	3593	8879
5	3342	8861
6	3836	8859
7	3903	8864
8	1069	8847
9	2633	8880
10	3427	8854
11	3907	8872
12	3804	8853
13	3525	8838
14	3267	8876
15	3906	8869
16	3912	8884
17	3200	8886
18	3913	8885
19	3436	8889
20	3326	8842
21	2778	8878
22	3253	8890
23	3866	8865
24	3617	8877
25	3589	8895
26	3914	8892
27	3910	8882
28	3770	8849
29	3662	8891
30	3905	8868
31	3916	8896
32	2721	8887
33	3774	8897
34	2503	8804
35	3200	8798
36	3234	8888
37	3915	8893
38	3829	8894
39	1558	8898
40	3897	8850
