position	artist_id	song_id
1	4112	9308
2	4109	9302
3	4102	9288
4	4119	9322
5	4113	9309
6	3980	9294
7	1069	9320
8	4123	9330
9	4020	9285
10	4122	9325
11	4063	9317
12	4124	9331
13	4111	9304
14	3938	9326
15	4042	9332
16	3999	9311
17	4033	9281
18	4099	9284
19	4071	9297
20	4117	9316
21	4070	9314
22	4049	9262
23	4077	9245
24	4002	9327
25	4042	9246
26	4116	9313
27	4114	9310
28	4008	9333
29	2524	9334
30	4082	9318
31	3269	9249
32	4121	9324
33	3699	9329
34	2260	9321
35	4118	9319
36	4105	9293
37	4013	9328
38	3987	9335
39	4120	9323
40	4115	9312
