position	artist_id	song_id
1	6440	13632
2	6439	13631
3	6436	13628
4	6453	13650
5	6431	13622
6	6428	13618
7	6449	13645
8	5867	13649
9	6437	13629
10	6442	13635
11	6452	13648
12	6426	13616
13	6348	13607
14	6451	13647
15	6450	13646
16	6448	13644
17	6348	13651
18	6435	13627
19	6445	13640
20	6430	13620
21	6424	13613
22	6417	13605
23	6443	13637
24	6454	13654
25	6275	13638
26	6434	13626
27	6337	13653
28	6456	13656
29	6427	13617
30	6410	13589
31	6207	13642
32	6457	13657
33	6278	13652
34	5750	13658
35	6455	13655
36	6048	13588
37	6378	13602
38	6458	13659
39	6420	13609
40	6409	13587
