position	artist_id	song_id
1	2064	5217
2	2357	5226
3	594	5225
4	1303	5236
5	1454	5238
6	931	5220
7	1069	5242
8	1586	5231
9	2347	5193
10	1982	5232
11	1820	5241
12	1847	5213
13	2361	5237
14	791	5243
15	2239	5215
16	2358	5228
17	2321	5239
18	2112	5212
19	2353	5207
20	2159	5244
21	2243	5247
22	2338	5221
23	1162	5246
24	2362	5240
25	2363	5245
26	2364	5248
27	2351	5200
28	2335	5227
29	2365	5249
30	2095	5250
31	1568	5251
32	2037	5252
33	1728	5253
34	433	5230
35	2359	5233
36	2106	5235
37	2360	5234
38	1248	5219
39	2119	5218
40	989	5229
