position	artist_id	song_id
1	3245	7307
2	3210	7309
3	3234	7283
4	3247	7310
5	3246	7308
6	2811	7292
7	2171	7314
8	2787	7286
9	3241	7298
10	2839	7320
11	3250	7315
12	3256	7325
13	9	2354
14	3132	7321
15	3096	7323
16	3258	7327
17	3244	7305
18	3251	7317
19	2959	7316
20	3240	7297
21	3257	7326
22	3235	7285
23	2918	7328
24	9	335
25	3260	7330
26	3255	7324
27	2987	7273
28	3254	7322
29	3261	7331
30	3243	7304
31	3248	7311
32	3262	7332
33	3263	7333
34	1542	7280
35	3259	7329
36	2783	7334
37	3252	7318
38	3212	7335
39	3125	7303
40	2290	7255
