position	artist_id	song_id
1	1048	2104
2	995	2107
3	756	2098
4	512	2105
5	1053	2115
6	1046	2093
7	1038	2084
8	846	2100
9	1050	2111
10	830	2101
11	1052	2113
12	1054	2116
13	1056	2119
14	1051	2112
15	1055	2117
16	1057	2120
17	1060	2124
18	261	2081
19	734	2074
20	1059	2123
21	798	2125
22	1041	2114
23	963	2109
24	1024	2121
25	1049	2110
26	893	2102
27	1058	2122
28	915	2106
29	1061	2126
30	729	2103
31	1019	2036
32	1030	2060
33	227	2067
34	1062	2127
35	967	2108
36	465	2094
37	785	2118
38	1043	2089
39	1041	2087
40	222	2097
