position	artist_id	song_id
1	3612	12159
2	5536	12142
3	4563	12112
4	5522	12105
5	4099	12158
6	5539	12148
7	5483	12164
8	5492	12146
9	4485	12147
10	4408	12172
11	4273	12154
12	5040	12162
13	2455	12153
14	4234	12151
15	2601	12157
16	5191	12135
17	5066	12125
18	4186	12150
19	5306	12152
20	5544	12165
21	5540	12155
22	5527	12175
23	4994	12169
24	4512	12168
25	5320	12133
26	5490	12166
27	5545	12170
28	5504	12141
29	4375	12176
30	5385	12118
31	5546	12171
32	5336	12177
33	5033	12174
34	5509	12173
35	5547	12178
36	5527	12116
37	5548	12179
38	4677	12167
39	5549	12180
40	5542	12160
