position	artist_id	song_id
1	3166	7122
2	2076	7128
3	3020	7100
4	3165	7117
5	3143	7120
6	3096	7134
7	3167	7126
8	2928	7121
9	3176	7144
10	3173	7141
11	2290	7137
12	2919	7136
13	3156	7101
14	3168	7129
15	2575	7125
16	3140	7102
17	1283	7131
18	2162	7123
19	3149	7149
20	3177	7145
21	3108	7139
22	3169	7130
23	3171	7138
24	3178	7146
25	3149	7074
26	2420	7150
27	3172	7140
28	3179	7147
29	2721	7151
30	3180	7148
31	3174	7142
32	2560	7152
33	3170	7133
34	3175	7143
35	3162	7114
36	3158	7104
37	3125	7099
38	3164	7116
39	2723	7132
40	3163	7115
