position	artist_id	song_id
1	6516	13739
2	5853	13691
3	6497	13712
4	6508	13727
5	6507	13725
6	6506	13723
7	6510	13730
8	6499	13714
9	6517	13740
10	5853	13736
11	6489	13701
12	6504	13720
13	5527	13709
14	6348	13741
15	6130	13728
16	6487	13699
17	5853	13695
18	6513	13734
19	6498	13713
20	6501	13716
21	6515	13738
22	6511	13732
23	6502	13718
24	6514	13737
25	6493	13707
26	6478	13684
27	6200	13698
28	5750	13731
29	6495	13710
30	6463	13665
31	6519	13744
32	6480	13688
33	6520	13745
34	6512	13733
35	6450	13704
36	6194	13743
37	6518	13742
38	6207	13735
39	6505	13721
40	6361	13681
