position	artist_id	song_id
1	99	151
2	905	4317
3	1986	4298
4	1157	4321
5	751	4322
6	1806	4326
7	1931	4335
8	1987	4299
9	1600	4332
10	1993	4309
11	1976	4339
12	1904	4327
13	731	4337
14	521	4323
15	1988	4300
16	1226	4336
17	1062	4331
18	1856	4338
19	2002	4341
20	1721	4340
21	2001	4334
22	1997	4319
23	1108	4345
24	1990	4305
25	1988	4347
26	1283	4348
27	2003	4343
28	2004	4349
29	193	4350
30	1019	4344
31	1995	4313
32	1999	4324
33	1536	4342
34	1875	4351
35	1934	4352
36	2005	4353
37	1814	4316
38	1049	4346
39	1122	4328
40	259	4329
