position	artist_id	song_id
1	2712	6079
2	2527	6082
3	2721	6096
4	2722	6097
5	2725	6103
6	2524	6056
7	2199	6083
8	1456	6080
9	2688	6098
10	2720	6095
11	2455	6073
12	1585	6087
13	2504	6106
14	1092	6075
15	2709	6074
16	2726	6104
17	1067	6108
18	1283	6053
19	1494	6093
20	2703	6060
21	729	6084
22	485	984
23	2713	6081
24	2584	6105
25	2699	6055
26	2723	6100
27	2727	6109
28	2398	6099
29	2588	6085
30	2728	6110
31	2471	6090
32	2719	6094
33	2162	6113
34	1586	6114
35	1728	6111
36	2729	6112
37	2472	6115
38	2730	6116
39	2519	6107
40	1542	6117
