position	artist_id	song_id
1	6032	13044
2	6041	13057
3	6022	13029
4	6046	13064
5	6018	13024
6	6045	13063
7	6002	13005
8	5995	13069
9	5750	13048
10	6037	13050
11	6023	13030
12	5172	13019
13	6030	13040
14	6048	13066
15	6029	13039
16	5992	12994
17	6051	13071
18	6027	13036
19	5989	13070
20	6052	13072
21	6043	13060
22	5999	13002
23	6031	13043
24	5995	13052
25	6042	13058
26	6053	13074
27	5576	13041
28	6049	13067
29	5988	12990
30	6012	13015
31	6054	13075
32	5965	12963
33	6015	13018
34	6034	13073
35	6002	13062
36	6050	13068
37	4668	12986
38	6036	13049
39	6047	13065
40	6035	13047
