position	artist_id	song_id
1	5579	12256
2	4511	12245
3	4931	12232
4	5581	12259
5	4273	12230
6	5564	12219
7	4234	12260
8	5553	12191
9	5560	12208
10	5542	12227
11	4786	12252
12	5584	12264
13	5444	12265
14	5582	12261
15	5578	12253
16	4563	12240
17	5574	12243
18	2260	12267
19	5577	12249
20	4888	12255
21	5553	12268
22	5552	12257
23	5586	12271
24	5475	12207
25	5017	12254
26	5480	12262
27	5570	12234
28	4691	12270
29	5573	12241
30	5385	12266
31	5585	12269
32	4347	12272
33	4485	12212
34	5295	12246
35	5124	12251
36	4572	12273
37	5576	12248
38	4994	12274
39	5583	12263
40	5566	12224
