position	artist_id	song_id
1	2913	7192
2	3200	7205
3	791	7190
4	3086	7209
5	3173	7211
6	3204	7217
7	3197	7199
8	2290	7212
9	2076	7186
10	3205	7220
11	632	7203
12	3179	7223
13	3132	7206
14	3195	7195
15	2921	7218
16	3201	7207
17	2721	7219
18	3193	7191
19	2946	7214
20	2171	7213
21	3202	7208
22	3207	7224
23	3208	7225
24	2420	7215
25	2959	7229
26	3096	7227
27	3206	7221
28	3178	7226
29	3187	7170
30	2560	7230
31	2958	7231
32	3210	7232
33	2400	7233
34	2472	7234
35	3209	7228
36	3203	7216
37	3211	7235
38	2338	7222
39	3107	7166
40	3189	7182
