position	artist_id	song_id
1	2800	6292
2	2804	6303
3	2744	6288
4	2797	6282
5	2802	6298
6	2786	6262
7	2805	6304
8	2290	6293
9	2796	6280
10	2798	6284
11	2776	6299
12	2162	6308
13	2778	6270
14	2770	6305
15	2710	6296
16	2766	6287
17	1993	6302
18	2793	6275
19	2810	6315
20	2768	6295
21	2787	6266
22	2521	6273
23	2633	6316
24	2807	6310
25	2673	6309
26	2808	6311
27	2801	6294
28	2803	6300
29	2795	6279
30	2794	6317
31	1868	6312
32	2655	6286
33	1661	6313
34	2806	6307
35	2340	6306
36	2809	6314
37	981	6290
38	2782	6251
39	2099	6283
40	2811	6318
